STCKS_ID;MTRL;MTRL_DSCR;MTRL_TYPE;MTRL_BTCH;MTRL_STCK_UNRS;MTRL_STCK_RSTR;MTRL_STCK_TRNS;MTRL_STCK_QINS;MTRL_STCK_BLCK;MTRL_STCK_RTRN;MTRL_STCK_TOT;MTRL_STCK_UNT;MTRL_VAL_UNRS;MTRL_VAL_RSTR;MTRL_VAL_TRNS;MTRL_VAL_QINS;MTRL_VAL_BLCK;MTRL_VAL_RTRN;MTRL_VAL_TOT;MTRL_VAL_UNT;STRG_LOC
1528853;70021207;Material 70021207;VERP;3138-0408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528854;70021208;Material 70021208;VERP;3021-1208;26.35;0.00;0.00;0.00;0.00;0.00;26.35;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528855;70021208;Material 70021208;VERP;3076-1007;11.21;0.00;0.00;0.00;0.00;0.00;11.21;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528856;70021208;Material 70021208;VERP;3086-1008;26.35;0.00;0.00;0.00;0.00;0.00;26.35;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528857;70021239;Material 70021239;VERP;3024-0508;7.55;0.00;0.00;0.00;0.00;0.00;7.55;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528858;70021239;Material 70021239;VERP;3119-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528859;70021240;Material 70021240;VERP;3025-0508;6.90;0.00;0.00;0.00;0.00;0.00;6.90;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528860;70021240;Material 70021240;VERP;3120-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528861;70021241;Material 70021241;VERP;3026-0508;3.20;0.00;0.00;0.00;0.00;0.00;3.20;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528862;70021241;Material 70021241;VERP;3101-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528863;70021242;Material 70021242;VERP;3027-0508;1.80;0.00;0.00;0.00;0.00;0.00;1.80;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528864;70021242;Material 70021242;VERP;3102-1107;0.00;0.00;0.00;0.00;5.40;0.00;5.40;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528865;70021243;Material 70021243;VERP;3033-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528866;70021243;Material 70021243;VERP;3069-0508;2.90;0.00;0.00;0.00;0.00;0.00;2.90;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528867;70021244;Material 70021244;VERP;3012-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528868;70021244;Material 70021244;VERP;3038-0408;2.00;0.00;0.00;0.00;0.00;0.00;2.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528869;70021244;Material 70021244;VERP;3079-1007;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528870;70021245;Material 70021245;VERP;3052-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528871;70021245;Material 70021245;VERP;3120-0508;150.00;0.00;0.00;0.00;0.00;0.00;150.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528872;70021246;Material 70021246;VERP;3053-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528873;70021246;Material 70021246;VERP;3095-0508;332.00;0.00;0.00;0.00;0.00;0.00;332.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528874;70021246;Material 70021246;VERP;3125-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528875;70021251;Material 70021251;VERP;3014-1007;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528876;70021251;Material 70021251;VERP;3033-1007;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528877;70021251;Material 70021251;VERP;3045-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528878;70021251;Material 70021251;VERP;3075-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528879;70021251;Material 70021251;VERP;3117-0907;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528880;70021251;Material 70021251;VERP;3142-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528881;70021252;Material 70021252;VERP;3015-1007;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528882;70021252;Material 70021252;VERP;3034-1007;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528883;70021252;Material 70021252;VERP;3076-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528884;70021252;Material 70021252;VERP;3118-0907;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528885;70021255;Material 70021255;VERP;3006-1107;0.94;0.00;0.00;0.00;0.00;0.00;0.94;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528886;70021256;Material 70021256;VERP;3007-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528887;70021257;Material 70021257;VERP;3005-1107;0.88;0.00;0.00;0.00;0.00;0.00;0.88;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528888;70021264;Material 70021264;VERP;3002-1106;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528889;70021264;Material 70021264;VERP;3002-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528890;70021265;Material 70021265;VERP;3018-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528891;70021265;Material 70021265;VERP;3045-1007;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528892;70021267;Material 70021267;VERP;3055-1208;22.00;0.00;0.00;0.00;0.00;0.00;22.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528893;70021267;Material 70021267;VERP;3074-1208;9.00;0.00;0.00;0.00;0.00;0.00;9.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528894;70021267;Material 70021267;VERP;3111-1107;1.17;0.00;0.00;0.00;0.00;0.00;1.17;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528895;70021268;Material 70021268;VERP;3036-1208;22.00;0.00;0.00;0.00;0.00;0.00;22.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528896;70021268;Material 70021268;VERP;3076-1208;10.00;0.00;0.00;0.00;0.00;0.00;10.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528897;70021268;Material 70021268;VERP;3115-1107;0.70;0.00;0.00;0.00;0.00;0.00;0.70;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528898;70021269;Material 70021269;VERP;3079-1108;21.00;0.00;0.00;0.00;0.00;0.00;21.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528899;70021269;Material 70021269;VERP;3113-1107;1.45;0.00;0.00;0.00;0.00;0.00;1.45;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528900;70021270;Material 70021270;VERP;3163-0208;4.00;0.00;0.00;0.00;0.00;0.00;4.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528901;70021271;Material 70021271;VERP;3165-0208;3.34;0.00;0.00;0.00;0.00;0.00;3.34;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528902;70021272;Material 70021272;VERP;3161-0208;4.70;0.00;0.00;0.00;0.00;0.00;4.70;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528903;70021273;Material 70021273;VERP;3164-0208;4.10;0.00;0.00;0.00;0.00;0.00;4.10;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528904;70021274;Material 70021274;VERP;3166-0208;4.00;0.00;0.00;0.00;0.00;0.00;4.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528905;70021275;Material 70021275;VERP;3162-0208;4.50;0.00;0.00;0.00;0.00;0.00;4.50;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528906;70021291;Material 70021291;VERP;3125-0408;21.17;0.00;0.00;0.00;0.00;0.00;21.17;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528907;70021292;Material 70021292;VERP;3126-0408;0.65;0.00;0.00;0.00;0.00;0.00;0.65;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528908;70021307;Material 70021307;VERP;3046-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528909;70021308;Material 70021308;VERP;3118-1107;3.30;0.00;0.00;0.00;0.00;0.00;3.30;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528910;70021309;Material 70021309;VERP;3117-1107;3.27;0.00;0.00;0.00;0.00;0.00;3.27;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528911;70021311;Material 70021311;VERP;3030-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528912;70021311;Material 70021311;VERP;3049-1108;98.00;0.00;0.00;0.00;0.00;0.00;98.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528913;70021311;Material 70021311;VERP;3070-0108;66.80;0.00;0.00;0.00;0.00;0.00;66.80;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528914;70021311;Material 70021311;VERP;3071-0108;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KG;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528915;70021324;Material 70021324;VERP;3035-1008;40.92;0.00;0.00;0.00;0.00;0.00;40.92;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528916;70021324;Material 70021324;VERP;3106-0408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528917;70021325;Material 70021325;VERP;3017-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528918;70021325;Material 70021325;VERP;3090-0908;8.30;0.00;0.00;0.00;0.00;0.00;8.30;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528919;70021325;Material 70021325;VERP;3173-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528920;70021326;Material 70021326;VERP;3037-1008;1.65;0.00;0.00;0.00;0.00;0.00;1.65;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528921;70021326;Material 70021326;VERP;3040-1108;20.00;0.00;0.00;0.00;0.00;0.00;20.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528922;70021326;Material 70021326;VERP;3042-0808;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528923;70021326;Material 70021326;VERP;3086-0408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528924;70021326;Material 70021326;VERP;3094-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528925;70021326;Material 70021326;VERP;3111-1008;21.00;0.00;0.00;0.00;0.00;0.00;21.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528926;70021327;Material 70021327;VERP;3038-1008;4.80;0.00;0.00;0.00;0.00;0.00;4.80;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528927;70021327;Material 70021327;VERP;3041-1108;20.00;0.00;0.00;0.00;0.00;0.00;20.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528928;70021327;Material 70021327;VERP;3043-0808;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528929;70021327;Material 70021327;VERP;3087-0408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528930;70021327;Material 70021327;VERP;3095-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528931;70021327;Material 70021327;VERP;3112-1008;20.00;0.00;0.00;0.00;0.00;0.00;20.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528932;70021328;Material 70021328;VERP;3007-1208;46.60;0.00;0.00;0.00;0.00;0.00;46.60;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528933;70021328;Material 70021328;VERP;3069-0808;10.00;0.00;0.00;0.00;0.00;0.00;10.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528934;70021328;Material 70021328;VERP;3095-1008;20.00;0.00;0.00;0.00;0.00;0.00;20.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528935;70021328;Material 70021328;VERP;3096-0408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528936;70021328;Material 70021328;VERP;3168-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528937;70021329;Material 70021329;VERP;3008-1208;46.60;0.00;0.00;0.00;0.00;0.00;46.60;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528938;70021329;Material 70021329;VERP;3070-0808;8.03;0.00;0.00;0.00;0.00;0.00;8.03;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528939;70021329;Material 70021329;VERP;3096-1008;20.00;0.00;0.00;0.00;0.00;0.00;20.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528940;70021329;Material 70021329;VERP;3097-0408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528941;70021329;Material 70021329;VERP;3169-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528942;70021341;Material 70021341;VERP;3017-1207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528943;70021341;Material 70021341;VERP;3061-0608;0.80;0.00;0.00;0.00;0.00;0.00;0.80;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528944;70021343;Material 70021343;VERP;3014-1207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528945;70021344;Material 70021344;VERP;3015-1207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528946;70021346;Material 70021346;VERP;3017-1108;16.00;0.00;0.00;0.00;0.00;0.00;16.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528947;70021346;Material 70021346;VERP;3035-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528948;70021346;Material 70021346;VERP;3070-0608;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528949;70021346;Material 70021346;VERP;3117-0408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528950;70021346;Material 70021346;VERP;3131-1107;0.00;0.00;0.00;0.00;0.00;0.00;0.00;KOM;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528951;70021347;Material 70021347;VERP;3005-0908;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528952;70021347;Material 70021347;VERP;3032-1108;1.71;0.00;0.00;0.00;0.00;0.00;1.71;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528953;70021347;Material 70021347;VERP;3055-1207;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528954;70021347;Material 70021347;VERP;3081-1208;0.00;0.00;0.00;1.73;0.00;0.00;1.73;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528955;70021347;Material 70021347;VERP;3089-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528956;70021347;Material 70021347;VERP;3092-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528957;70021347;Material 70021347;VERP;3127-0408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528958;70021351;Material 70021351;VERP;3006-1208;0.00;0.00;0.00;47.20;0.00;0.00;47.20;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528959;70021351;Material 70021351;VERP;3023-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528960;70021351;Material 70021351;VERP;3040-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528961;70021351;Material 70021351;VERP;3074-0808;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528962;70021351;Material 70021351;VERP;3094-1008;4.30;0.00;0.00;0.00;0.00;0.00;4.30;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528963;70021351;Material 70021351;VERP;3097-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528964;70021352;Material 70021352;VERP;3005-1208;0.00;0.00;0.00;47.20;0.00;0.00;47.20;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528965;70021352;Material 70021352;VERP;3022-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528966;70021352;Material 70021352;VERP;3039-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528967;70021352;Material 70021352;VERP;3073-0808;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528968;70021352;Material 70021352;VERP;3093-1008;5.17;0.00;0.00;0.00;0.00;0.00;5.17;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528969;70021352;Material 70021352;VERP;3096-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528970;70021353;Material 70021353;VERP;3010-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528971;70021353;Material 70021353;VERP;3031-0808;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528972;70021353;Material 70021353;VERP;3045-1008;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528973;70021353;Material 70021353;VERP;3049-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528974;70021353;Material 70021353;VERP;3062-1108;20.00;0.00;0.00;0.00;0.00;0.00;20.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528975;70021353;Material 70021353;VERP;3067-1008;2.95;0.00;0.00;0.00;0.00;0.00;2.95;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528976;70021353;Material 70021353;VERP;3072-1108;20.00;0.00;0.00;0.00;0.00;0.00;20.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528977;70021353;Material 70021353;VERP;3079-0408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528978;70021354;Material 70021354;VERP;3012-1208;35.00;0.00;0.00;0.00;0.00;0.00;35.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528979;70021354;Material 70021354;VERP;3038-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528980;70021354;Material 70021354;VERP;3072-0808;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528981;70021354;Material 70021354;VERP;3089-0908;15.52;0.00;0.00;0.00;0.00;0.00;15.52;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528982;70021354;Material 70021354;VERP;3095-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528983;70021355;Material 70021355;VERP;3011-1208;35.00;0.00;0.00;0.00;0.00;0.00;35.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528984;70021355;Material 70021355;VERP;3037-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528985;70021355;Material 70021355;VERP;3071-0808;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528986;70021355;Material 70021355;VERP;3088-0908;14.95;0.00;0.00;0.00;0.00;0.00;14.95;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528987;70021355;Material 70021355;VERP;3094-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528988;70021356;Material 70021356;VERP;3014-1008;3.80;0.00;0.00;0.00;0.00;0.00;3.80;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528989;70021356;Material 70021356;VERP;3044-0808;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528990;70021356;Material 70021356;VERP;3049-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528991;70021356;Material 70021356;VERP;3059-1108;20.00;0.00;0.00;0.00;0.00;0.00;20.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528992;70021356;Material 70021356;VERP;3063-1108;21.00;0.00;0.00;0.00;0.00;0.00;21.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528993;70021356;Material 70021356;VERP;3066-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528994;70021357;Material 70021357;VERP;3032-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528995;70021357;Material 70021357;VERP;3040-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528996;70021357;Material 70021357;VERP;3081-0908;3.60;0.00;0.00;0.00;0.00;0.00;3.60;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528997;70021358;Material 70021358;VERP;3031-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528998;70021358;Material 70021358;VERP;3039-0508;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1528999;70021358;Material 70021358;VERP;3080-0908;3.70;0.00;0.00;0.00;0.00;0.00;3.70;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1529000;70021359;Material 70021359;VERP;3055-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1529001;70021359;Material 70021359;VERP;3111-0408;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1529002;70021359;Material 70021359;VERP;3139-0908;2.00;0.00;0.00;0.00;0.00;0.00;2.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1529003;70021360;Material 70021360;VERP;3042-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1529004;70021360;Material 70021360;VERP;3079-0908;6.30;0.00;0.00;0.00;0.00;0.00;6.30;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1529005;70021360;Material 70021360;VERP;3099-0708;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
1529006;70021361;Material 70021361;VERP;3041-0208;0.00;0.00;0.00;0.00;0.00;0.00;0.00;TKO;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;5101
