BOMS_ID;PRDCT;CMPNT;CMPNT_DSCR;CMPNT_BRTT_QTY;CMPNT_BRTT_QTY_UNT
924806;895081;633630;Component  633630;102;KG
924807;895081;634615;Component  634615;102;KG
924808;895081;634697;Component  634697;1.02;KG
924809;895081;638645;Component  638645;81.6;KG
924810;895081;638698;Component  638698;81.6;KG
924811;895081;645088;Component  645088;20.4;KG
924812;895081;645611;Component  645611;121.686;KG
924813;895081;645697;Component  645697;0.204;KG
924814;895081;648698;Component  648698;51;KG
924815;895081;685643;Component  685643;20.4;KG
924816;895081;695011;Component  695011;10.2;KG
924817;895081;695012;Component  695012;51;KG
924818;895081;695054;Component  695054;0.52;KG
924819;895082;602201;Component  602201;10.2;KG
924820;895082;633630;Component  633630;61.2;KG
924821;895082;634091;Component  634091;1.53;KG
924822;895082;645611;Component  645611;204;KG
924823;895082;660247;Component  660247;30.6;KG
924824;895082;695039;Component  695039;1.02;KG
924825;895082;695110;Component  695110;3.06;KG
924826;895082;695111;Component  695111;3.06;KG
924827;895082;695112;Component  695112;27.54;KG
924828;895085;602173;Component  602173;2.448;KG
924829;895085;602788;Component  602788;5.1;KG
924830;895085;608631;Component  608631;1.632;KG
924831;895085;610210;Component  610210;30.6;KG
924832;895085;610262;Component  610262;306;KG
924833;895085;612041;Component  612041;2.04;KG
924834;895085;619084;Component  619084;6.936;KG
924835;895085;660247;Component  660247;153;KG
924836;895085;695033;Component  695033;20.4;KG
924837;895085;695034;Component  695034;7.344;KG
924838;895085;695120;Component  695120;20.4;KG
924839;895085;695121;Component  695121;10.2;KG
924840;895085;645689;Component  645689;173.4;KG
924841;895085;645690;Component  645690;45.9;KG
924842;895085;99002050;Component  99002050;234.6;L
924843;895086;608290;Component  608290;142.8;KG
924844;895086;630215;Component  630215;20.4;KG
924845;895086;631001;Component  631001;5.15;KG
924846;895086;631041;Component  631041;10.3;KG
924847;895086;633630;Component  633630;102;KG
924848;895086;633672;Component  633672;91.8;KG
924849;895086;645697;Component  645697;0.204;KG
924850;895086;634697;Component  634697;1.02;KG
924851;895086;638645;Component  638645;81.6;KG
924852;895086;638646;Component  638646;40.8;KG
924853;895086;638647;Component  638647;183.6;KG
924854;895086;638698;Component  638698;71.4;KG
924855;895086;645088;Component  645088;15.3;KG
924856;895086;645611;Component  645611;187.986;KG
924857;895086;648695;Component  648695;10.2;KG
924858;895086;695054;Component  695054;0.52;KG
924859;895086;695100;Component  695100;41.6;KG
924860;895086;695101;Component  695101;2.08;KG
924861;895086;695122;Component  695122;12.36;KG
924862;895087;608290;Component  608290;140;KG
924863;895087;630215;Component  630215;20.4;KG
924864;895087;631001;Component  631001;5.15;KG
924865;895087;631041;Component  631041;10.3;KG
924866;895087;633630;Component  633630;102;KG
924867;895087;633672;Component  633672;91.8;KG
924868;895087;695195;Component  695195;0.51;KG
924869;895087;634697;Component  634697;1.02;KG
924870;895087;638645;Component  638645;81.6;KG
924871;895087;638646;Component  638646;40.8;KG
924872;895087;638647;Component  638647;183.6;KG
924873;895087;638698;Component  638698;71.4;KG
924874;895087;645088;Component  645088;15.3;KG
924875;895087;645611;Component  645611;229.857;KG
924876;895087;648695;Component  648695;10.2;KG
924877;895087;695054;Component  695054;1.04;KG
924878;895087;695070;Component  695070;0.156;KG
924879;895087;695123;Component  695123;12.36;KG
924880;895090;608288;Component  608288;71.4;KG
924881;895090;615202;Component  615202;204;KG
924882;895090;627832;Component  627832;5.1;G
924883;895090;630256;Component  630256;20.4;KG
924884;895090;631041;Component  631041;5.1;KG
924885;895090;660048;Component  660048;204;KG
924886;895090;695093;Component  695093;5.1;KG
924887;895090;695124;Component  695124;408;KG
924888;895090;99002050;Component  99002050;102;L
924889;895091;612041;Component  612041;2.04;KG
924890;895091;631001;Component  631001;5.15;KG
924891;895091;631041;Component  631041;10.3;KG
924892;895091;633371;Component  633371;30.6;KG
924893;895091;633672;Component  633672;417.69;KG
924894;895091;634615;Component  634615;40.8;KG
924895;895091;634697;Component  634697;1.02;KG
924896;895091;645088;Component  645088;10.2;KG
924897;895091;648695;Component  648695;15.3;KG
924898;895091;638698;Component  638698;213.486;KG
924899;895091;695125;Component  695125;12.875;KG
924900;895091;695126;Component  695126;8.32;KG
924901;895091;645611;Component  645611;153.816;KG
924902;895091;633630;Component  633630;32.436;KG
924903;895091;60005871;Component  60005871;23.154;KG
924904;895091;638645;Component  638645;23.154;KG
924905;895091;610174;Component  610174;9.282;KG
924906;895091;60005872;Component  60005872;9.282;KG
924907;895091;695101;Component  695101;1.04;KG
924908;895091;695195;Component  695195;0.51;KG
924909;895092;602173;Component  602173;2.448;KG
924910;895092;605444;Component  605444;0.816;KG
924911;895092;608631;Component  608631;1.53;KG
924912;895092;610210;Component  610210;20.4;KG
924913;895092;610262;Component  610262;326.4;KG
924914;895092;612041;Component  612041;2.04;KG
924915;895092;619084;Component  619084;5.1;KG
924916;895092;660247;Component  660247;122.4;KG
924917;895092;695033;Component  695033;20.4;KG
924918;895092;695034;Component  695034;8.466;KG
924919;895092;695127;Component  695127;10.2;KG
924920;895092;695128;Component  695128;10.2;KG
924921;895092;645689;Component  645689;107.1;KG
924922;895092;645690;Component  645690;76.5;KG
924923;895092;99002050;Component  99002050;306;L
924924;895093;610162;Component  610162;30.6;KG
924925;895093;610166;Component  610166;61.2;KG
924926;895093;610443;Component  610443;2.244;KG
924927;895093;627832;Component  627832;2.04;G
924928;895093;630256;Component  630256;61.2;KG
924929;895093;632781;Component  632781;12.24;KG
924930;895093;634668;Component  634668;10.2;KG
924931;895093;645088;Component  645088;15.3;KG
924932;895093;645098;Component  645098;81.6;KG
924933;895093;645688;Component  645688;2.04;KG
924934;895093;660247;Component  660247;51;KG
924935;895093;684611;Component  684611;20.4;KG
924936;895093;685643;Component  685643;1.02;KG
924937;895093;695090;Component  695090;0.011;KG
924938;895093;695129;Component  695129;61.2;KG
924939;895093;695132;Component  695132;15.3;KG
924940;895093;695133;Component  695133;10.2;KG
924941;895093;695134;Component  695134;4.08;KG
924942;895093;99002050;Component  99002050;590.58;L
924943;895094;602201;Component  602201;10.2;KG
924944;895094;607350;Component  607350;0.612;KG
924945;895094;610162;Component  610162;30.6;KG
924946;895094;610228;Component  610228;40.8;KG
924947;895094;627832;Component  627832;2.04;G
924948;895094;634668;Component  634668;8.16;KG
924949;895094;648696;Component  648696;71.4;KG
924950;895094;684614;Component  684614;2.04;KG
924951;895094;695090;Component  695090;0.011;KG
924952;895094;695111;Component  695111;8.16;KG
924953;895094;695129;Component  695129;71.4;KG
924954;895094;695130;Component  695130;30.6;KG
924955;895094;695131;Component  695131;20.4;KG
924956;895094;695132;Component  695132;20.4;KG
924957;895094;695133;Component  695133;10.2;KG
924958;895094;695134;Component  695134;4.08;KG
924959;895094;99002050;Component  99002050;690.54;L
924960;895095;610443;Component  610443;0.714;KG
924961;895095;627832;Component  627832;2.04;G
924962;895095;634668;Component  634668;6.12;KG
924963;895095;638608;Component  638608;2.04;KG
924964;895095;645098;Component  645098;81.6;KG
924965;895095;645688;Component  645688;1.02;KG
924966;895095;648696;Component  648696;20.4;KG
924967;895095;660247;Component  660247;51;KG
924968;895095;685643;Component  685643;0.51;KG
924969;895095;695090;Component  695090;0.011;KG
924970;895095;695092;Component  695092;5.1;KG
924971;895095;695105;Component  695105;51;KG
924972;895095;695129;Component  695129;20.4;KG
924973;895095;695134;Component  695134;5.1;KG
924974;895095;99002050;Component  99002050;775.2;L
924975;895096;610228;Component  610228;30.6;KG
924976;895096;627832;Component  627832;1.02;G
924977;895096;634668;Component  634668;3.06;KG
924978;895096;638608;Component  638608;2.04;KG
924979;895096;645007;Component  645007;6.12;KG
924980;895096;645660;Component  645660;0.306;KG
924981;895096;645678;Component  645678;8.16;KG
924982;895096;645681;Component  645681;40.8;KG
924983;895096;645685;Component  645685;0.306;KG
924984;895096;684614;Component  684614;2.04;KG
924985;895096;695090;Component  695090;0.002;KG
924986;895096;695129;Component  695129;30.6;KG
924987;895096;695134;Component  695134;0.51;KG
924988;895096;99002050;Component  99002050;895.56;L
924989;895097;602066;Component  602066;10.2;KG
924990;895097;607359;Component  607359;1.836;KG
924991;895097;610167;Component  610167;30.6;KG
924992;895097;629402;Component  629402;0.612;G
924993;895097;634668;Component  634668;3.06;KG
924994;895097;645006;Component  645006;5.1;KG
924995;895097;645660;Component  645660;0.51;KG
924996;895097;645685;Component  645685;0.204;KG
924997;895097;660247;Component  660247;40.8;KG
924998;895097;695045;Component  695045;81.6;KG
924999;895097;695079;Component  695079;153;KG
925000;895097;695090;Component  695090;0.003;KG
925001;895097;695135;Component  695135;15.3;KG
925002;895097;695136;Component  695136;2.55;KG
925003;895097;99002050;Component  99002050;675.237;L
925004;895098;630256;Component  630256;51;KG
925005;895098;633371;Component  633371;0.51;KG
925006;895098;634668;Component  634668;3.06;KG
925007;895098;645076;Component  645076;30.6;KG
925008;895098;645088;Component  645088;20.4;KG
925009;895098;645612;Component  645612;896.07;KG
925010;895098;648695;Component  648695;15.3;KG
925011;895098;695139;Component  695139;3.06;KG
925012;895099;602201;Component  602201;10.2;KG
925013;895099;631041;Component  631041;10.2;KG
925014;895099;633371;Component  633371;10.2;KG
925015;895099;633630;Component  633630;5.1;KG
925016;895099;634668;Component  634668;4.08;KG
925017;895099;645088;Component  645088;15.3;KG
925018;895099;648695;Component  648695;10.2;KG
925019;895099;660247;Component  660247;43.86;KG
925020;895099;684614;Component  684614;2.55;KG
925021;895099;685644;Component  685644;5.1;KG
925022;895099;695105;Component  695105;102;KG
925023;895099;695111;Component  695111;5.1;KG
925024;895099;695130;Component  695130;51;KG
925025;895099;695139;Component  695139;3.06;KG
925026;895099;695140;Component  695140;91.8;KG
925027;895099;99002050;Component  99002050;650.25;L
925028;895100;602201;Component  602201;10.2;KG
925029;895100;631041;Component  631041;10.2;KG
925030;895100;633371;Component  633371;10.2;KG
925031;895100;633630;Component  633630;5.1;KG
925032;895100;634668;Component  634668;6.12;KG
925033;895100;645088;Component  645088;30.6;KG
925034;895100;648695;Component  648695;10.2;KG
925035;895100;660247;Component  660247;43.86;KG
925036;895100;684614;Component  684614;2.55;KG
925037;895100;685644;Component  685644;10.2;KG
925038;895100;695092;Component  695092;5.1;KG
925039;895100;695105;Component  695105;102;KG
925040;895100;695111;Component  695111;5.1;KG
925041;895100;695130;Component  695130;51;KG
925042;895100;695139;Component  695139;3.06;KG
925043;895100;695140;Component  695140;91.8;KG
925044;895100;99002050;Component  99002050;622.71;L
925045;895101;602201;Component  602201;10.2;KG
925046;895101;631041;Component  631041;10.2;KG
925047;895101;633371;Component  633371;10.2;KG
925048;895101;633630;Component  633630;5.1;KG
925049;895101;634668;Component  634668;6.12;KG
925050;895101;645088;Component  645088;45.9;KG
925051;895101;648695;Component  648695;20.4;KG
925052;895101;660247;Component  660247;40.8;KG
925053;895101;684614;Component  684614;2.55;KG
925054;895101;685644;Component  685644;20.4;KG
925055;895101;695092;Component  695092;5.1;KG
925056;895101;695105;Component  695105;102;KG
925057;895101;695111;Component  695111;5.1;KG
925058;895101;695130;Component  695130;51;KG
925059;895101;695139;Component  695139;3.06;KG
925060;895101;695140;Component  695140;91.8;KG
925061;895101;99002050;Component  99002050;590.07;L
925062;895102;610162;Component  610162;20.4;KG
925063;895102;610166;Component  610166;20.4;KG
925064;895102;610228;Component  610228;20.4;KG
925065;895102;610443;Component  610443;1.581;KG
925066;895102;634668;Component  634668;6.12;KG
925067;895102;638608;Component  638608;7.14;KG
925068;895102;645098;Component  645098;81.6;KG
925069;895102;645688;Component  645688;2.04;KG
925070;895102;648644;Component  648644;10.2;KG
925071;895102;660048;Component  660048;122.4;KG
925072;895102;660247;Component  660247;40.8;KG
925073;895102;684614;Component  684614;2.04;KG
925074;895102;695067;Component  695067;2.04;KG
925075;895102;695092;Component  695092;5.1;KG
925076;895102;695105;Component  695105;20.4;KG
925077;895102;695129;Component  695129;30.6;KG
925078;895102;695139;Component  695139;7.14;KG
925079;895102;99002050;Component  99002050;619.599;L
925080;895104;608631;Component  608631;2.04;KG
925081;895104;610262;Component  610262;306;KG
925082;895104;612041;Component  612041;2.04;KG
925083;895104;619084;Component  619084;5.1;KG
925084;895104;629402;Component  629402;5.1;G
925085;895104;633102;Component  633102;15.3;KG
925086;895104;633125;Component  633125;10.2;KG
925087;895104;660247;Component  660247;122.4;KG
925088;895104;684603;Component  684603;7.752;KG
925089;895104;695033;Component  695033;18.36;KG
925090;895104;695034;Component  695034;11.73;KG
925091;895104;629004;Component  629004;3.06;G
925092;895104;695147;Component  695147;10.2;KG
925093;895104;645689;Component  645689;102;KG
925094;895104;645690;Component  645690;81.6;KG
925095;895104;99002050;Component  99002050;325.27;L
925096;895105;610162;Component  610162;30.6;KG
925097;895105;610228;Component  610228;51;KG
925098;895105;627832;Component  627832;8.16;G
925099;895105;630256;Component  630256;30.6;KG
925100;895105;631041;Component  631041;10.2;KG
925101;895105;634668;Component  634668;7.14;KG
925102;895105;641800;Component  641800;10.2;KG
925103;895105;645400;Component  645400;0.51;KG
925104;895105;684611;Component  684611;66.3;KG
925105;895105;685621;Component  685621;30.6;KG
925106;895105;695043;Component  695043;30.6;KG
925107;895105;695092;Component  695092;30.6;KG
925108;895105;695102;Component  695102;2.55;KG
925109;895105;695103;Component  695103;5.2;KG
925110;895105;695105;Component  695105;61.2;KG
925111;895105;695113;Component  695113;91.8;KG
925112;895105;695133;Component  695133;30.6;KG
925113;895105;99002050;Component  99002050;530.392;L
925114;895106;633630;Component  633630;39.801;KG
925115;895106;633672;Component  633672;636.837;KG
925116;895106;645612;Component  645612;202.532;KG
925117;895106;695150;Component  695150;79.601;KG
