BOMS_ID;PRDCT;CMPNT;CMPNT_DSCR;CMPNT_BRTT_QTY;CMPNT_BRTT_QTY_UNT
798600;80006739;645098;Component 645098;81.60;KG
798601;80006739;607274;Component 607274;57.12;KG
798602;80006739;660247;Component 660247;51.00;KG
798603;80006739;609206;Component 609206;40.80;KG
798604;80006739;610174;Component 610174;25.50;KG
798605;80006739;610166;Component 610166;30.60;KG
798606;80006739;633672;Component 633672;30.60;KG
798607;80006739;645680;Component 645680;20.40;KG
798608;80006739;605444;Component 605444;22.44;KG
798609;80006739;607656;Component 607656;10.20;KG
798610;80006739;645670;Component 645670;10.20;KG
798611;80006739;634668;Component 634668;7.14;KG
798612;80006739;633562;Component 633562;5.10;KG
798613;80006739;695072;Component 695072;2.55;KG
798614;80006739;638608;Component 638608;2.04;KG
798615;80006739;641779;Component 641779;2.04;KG
798616;80006740;741522;Component 741522;1.02;TKO
798617;80006740;796149;Component 796149;1.02;TKO
798618;80006740;796150;Component 796150;1.02;TKO
798619;80006740;796151;Component 796151;1.02;TKO
798620;80006740;895149;Component 895149;4.81;KG
798621;80006741;795680;Component 795680;1.02;TKO
798622;80006741;796137;Component 796137;1.02;TKO
798623;80006741;796138;Component 796138;1.02;TKO
798624;80006741;796139;Component 796139;1.02;TKO
798625;80006741;895027;Component 895027;4.84;KG
798626;80006742;741522;Component 741522;1.02;TKO
798627;80006742;796145;Component 796145;1.02;TKO
798628;80006742;796146;Component 796146;1.02;TKO
798629;80006742;796147;Component 796147;1.02;TKO
798630;80006742;895080;Component 895080;4.79;KG
798631;80006743;795142;Component 795142;1.02;TKO
798632;80006743;796153;Component 796153;1.02;TKO
798633;80006743;796154;Component 796154;1.02;TKO
798634;80006743;796155;Component 796155;1.02;TKO
798635;80006743;895148;Component 895148;4.99;KG
798636;80006744;99002050;Component 99002050;726.24;L
798637;80006744;648679;Component 648679;102.00;KG
798638;80006744;633341;Component 633341;51.00;KG
798639;80006744;607266;Component 607266;51.00;KG
798640;80006744;685022;Component 685022;15.30;KG
798641;80006744;610166;Component 610166;51.00;KG
798642;80006744;634668;Component 634668;3.06;KG
798643;80006744;684656;Component 684656;3.06;KG
798644;80006744;610443;Component 610443;3.06;KG
798645;80006744;60005775;Component 60005775;2.04;KG
798646;80006744;684614;Component 684614;2.04;KG
798647;80006744;648644;Component 648644;10.20;KG
798648;80006745;99002050;Component 99002050;51.00;L
798649;80006745;648679;Component 648679;204.00;KG
798650;80006745;660280;Component 660280;332.92;KG
798651;80006745;610228;Component 610228;344.35;KG
798652;80006745;609293;Component 609293;81.60;KG
798653;80006745;60005775;Component 60005775;6.12;KG
798654;80006746;660048;Component 660048;805.80;KG
798655;80006746;648679;Component 648679;204.00;KG
798656;80006746;60005775;Component 60005775;10.20;KG
798657;80006747;660247;Component 660247;30.60;KG
798658;80006747;648679;Component 648679;102.00;KG
798659;80006747;660048;Component 660048;869.04;KG
798660;80006747;60005775;Component 60005775;18.36;KG
798661;80006750;648696;Component 648696;488.58;KG
798662;80006750;633630;Component 633630;209.10;KG
798663;80006750;638645;Component 638645;102.00;KG
798664;80006750;638646;Component 638646;96.90;KG
798665;80006750;695154;Component 695154;51.00;KG
798666;80006750;634615;Component 634615;51.00;KG
798667;80006750;695011;Component 695011;10.30;KG
798668;80006750;631041;Component 631041;5.15;KG
798669;80006750;627944;Component 627944;4.16;KG
798670;80006750;695054;Component 695054;1.04;KG
798671;80006750;634697;Component 634697;1.02;KG
798672;80006751;648696;Component 648696;490.11;KG
798673;80006751;633630;Component 633630;209.10;KG
798674;80006751;638645;Component 638645;102.00;KG
798675;80006751;638646;Component 638646;96.90;KG
798676;80006751;695154;Component 695154;51.00;KG
798677;80006751;634615;Component 634615;51.00;KG
798678;80006751;695097;Component 695097;12.36;KG
798679;80006751;631041;Component 631041;5.15;KG
798680;80006751;695069;Component 695069;1.56;KG
798681;80006751;634697;Component 634697;1.02;KG
798682;80006752;648696;Component 648696;485.52;KG
798683;80006752;633630;Component 633630;209.10;KG
798684;80006752;638645;Component 638645;102.00;KG
798685;80006752;638646;Component 638646;96.90;KG
798686;80006752;695154;Component 695154;51.00;KG
798687;80006752;634615;Component 634615;51.00;KG
798688;80006752;60005712;Component 60005712;7.21;KG
798689;80006752;60005711;Component 60005711;6.24;KG
798690;80006752;695054;Component 695054;5.20;KG
798691;80006752;631041;Component 631041;5.15;KG
798692;80006752;634697;Component 634697;1.02;KG
798693;80006753;99002050;Component 99002050;308.14;L
798694;80006753;610262;Component 610262;326.40;KG
798695;80006753;660247;Component 660247;122.40;KG
798696;80006753;608631;Component 608631;1.53;KG
798697;80006753;602173;Component 602173;2.44;KG
798698;80006753;612041;Component 612041;2.04;KG
798699;80006753;695157;Component 695157;107.10;KG
798700;80006753;695034;Component 695034;8.67;KG
798701;80006753;695158;Component 695158;76.50;KG
798702;80006753;619084;Component 619084;5.10;KG
798703;80006753;610210;Component 610210;20.40;KG
798704;80006753;695033;Component 695033;20.40;KG
798705;80006753;648601;Component 648601;2.04;KG
798706;80006753;60005781;Component 60005781;10.20;KG
798707;80006753;60005780;Component 60005780;6.63;KG
798708;80006760;795375;Component 795375;1.02;TKO
798709;80006760;796199;Component 796199;1.02;TKO
798710;80006760;796200;Component 796200;1.02;TKO
798711;80006760;796201;Component 796201;1.02;TKO
798712;80006760;895163;Component 895163;4.95;KG
798713;80006790;99002050;Component 99002050;261.93;L
798714;80006790;610262;Component 610262;438.60;KG
798715;80006790;601662;Component 601662;51.00;KG
798716;80006790;602173;Component 602173;2.44;KG
798717;80006790;608631;Component 608631;1.53;KG
798718;80006790;605444;Component 605444;0.81;KG
798719;80006790;612041;Component 612041;2.04;KG
798720;80006790;695157;Component 695157;81.60;KG
798721;80006790;695034;Component 695034;4.08;KG
798722;80006790;695158;Component 695158;102.00;KG
798723;80006790;610210;Component 610210;30.60;KG
798724;80006790;619084;Component 619084;7.65;KG
798725;80006790;695033;Component 695033;20.40;KG
798726;80006790;60005811;Component 60005811;10.20;KG
798727;80006790;60005831;Component 60005831;5.10;KG
798728;80006791;99002050;Component 99002050;82.81;L
798729;80006791;610262;Component 610262;690.43;KG
798730;80006791;602173;Component 602173;2.44;KG
798731;80006791;608631;Component 608631;1.53;KG
798732;80006791;605444;Component 605444;0.30;KG
798733;80006791;612041;Component 612041;2.24;KG
798734;80006791;629402;Component 629402;12.24;G
798735;80006791;645689;Component 645689;102.00;KG
798736;80006791;695034;Component 695034;6.63;KG
798737;80006791;645690;Component 645690;79.05;KG
798738;80006791;695033;Component 695033;20.40;KG
798739;80006791;60005836;Component 60005836;2.55;KG
798740;80006791;60005837;Component 60005837;11.22;KG
798741;80006791;60005838;Component 60005838;6.12;KG
798742;80006791;60005839;Component 60005839;6.12;KG
798743;80006791;60005840;Component 60005840;6.12;KG
798744;80006800;648696;Component 648696;490.62;KG
798745;80006800;633630;Component 633630;209.10;KG
798746;80006800;638645;Component 638645;102.00;KG
798747;80006800;638646;Component 638646;96.90;KG
798748;80006800;695154;Component 695154;51.00;KG
798749;80006800;634615;Component 634615;51.00;KG
798750;80006800;60005851;Component 60005851;8.24;KG
798751;80006800;631041;Component 631041;5.15;KG
798752;80006800;695010;Component 695010;3.09;KG
798753;80006800;695053;Component 695053;1.66;KG
798754;80006800;634697;Component 634697;1.02;KG
798755;80006800;695101;Component 695101;0.41;KG
798756;80006801;648696;Component 648696;496.74;KG
798757;80006801;633630;Component 633630;209.10;KG
798758;80006801;638645;Component 638645;102.00;KG
798759;80006801;638646;Component 638646;96.90;KG
798760;80006801;695154;Component 695154;51.00;KG
798761;80006801;634615;Component 634615;51.00;KG
798762;80006801;60005850;Component 60005850;5.15;KG
798763;80006801;631041;Component 631041;5.15;KG
798764;80006801;695053;Component 695053;1.56;KG
798765;80006801;634697;Component 634697;1.02;KG
798766;80006801;695126;Component 695126;0.52;KG
798767;80006810;648698;Component 648698;349.23;KG
798768;80006810;60005710;Component 60005710;280.80;KG
798769;80006810;633630;Component 633630;193.80;KG
798770;80006810;613649;Component 613649;83.20;KG
798771;80006810;695012;Component 695012;51.00;KG
798772;80006810;695151;Component 695151;20.80;KG
798773;80006810;60005713;Component 60005713;15.30;KG
798774;80006810;631041;Component 631041;10.20;KG
798775;80006810;685643;Component 685643;4.08;KG
798776;80006810;645088;Component 645088;16.32;KG
798777;80006810;695100;Component 695100;5.10;KG
798778;80006810;60005862;Component 60005862;2.04;KG
798779;80006810;60005861;Component 60005861;2.04;KG
798780;80006810;695195;Component 695195;0.20;KG
798781;80006811;633371;Component 633371;204.00;KG
798782;80006811;634615;Component 634615;102.00;KG
798783;80006811;638698;Component 638698;81.60;KG
798784;80006811;695151;Component 695151;71.40;KG
798785;80006811;695012;Component 695012;71.40;KG
798786;80006811;638645;Component 638645;71.40;KG
798787;80006811;645611;Component 645611;64.77;KG
798788;80006811;613649;Component 613649;51.00;KG
798789;80006811;648698;Component 648698;51.00;KG
798790;80006811;695130;Component 695130;51.00;KG
798791;80006811;99002050;Component 99002050;51.00;L
798792;80006811;633630;Component 633630;40.80;KG
798793;80006811;638646;Component 638646;40.80;KG
798794;80006811;660247;Component 660247;20.40;KG
798795;80006811;645088;Component 645088;15.30;KG
798796;80006811;648695;Component 648695;10.20;KG
798797;80006811;695169;Component 695169;10.20;KG
798798;80006811;641779;Component 641779;5.15;KG
798799;80006811;60005732;Component 60005732;5.15;KG
798800;80006811;634697;Component 634697;1.02;KG
798801;80006811;695195;Component 695195;0.51;KG
798802;80006830;633672;Component 633672;416.77;KG
798803;80006830;638698;Component 638698;212.97;KG
798804;80006830;645611;Component 645611;129.84;KG
798805;80006830;638645;Component 638645;51.00;KG
798806;80006830;634615;Component 634615;40.80;KG
798807;80006830;633630;Component 633630;32.43;KG
798808;80006830;633371;Component 633371;30.60;KG
798809;80006830;60005871;Component 60005871;23.15;KG
798810;80006830;648695;Component 648695;15.30;KG
798811;80006830;695108;Component 695108;10.20;KG
798812;80006830;631041;Component 631041;10.30;KG
798813;80006830;645088;Component 645088;10.20;KG
798814;80006830;610174;Component 610174;9.28;KG
798815;80006830;60005872;Component 60005872;9.28;KG
798816;80006830;695141;Component 695141;8.24;KG
798817;80006830;631001;Component 631001;5.15;KG
798818;80006830;695099;Component 695099;3.12;KG
798819;80006830;634697;Component 634697;1.02;KG
798820;80006830;695069;Component 695069;0.41;KG
798821;80006830;645697;Component 645697;0.20;KG
798822;80006832;645611;Component 645611;230.31;KG
798823;80006832;638647;Component 638647;183.60;KG
798824;80006832;608290;Component 608290;142.80;KG
798825;80006832;633630;Component 633630;102.00;KG
798826;80006832;633672;Component 633672;91.80;KG
798827;80006832;638645;Component 638645;81.60;KG
798828;80006832;638698;Component 638698;71.40;KG
798829;80006832;638646;Component 638646;40.80;KG
798830;80006832;630215;Component 630215;20.40;KG
798831;80006832;645088;Component 645088;20.40;KG
798832;80006832;648695;Component 648695;15.30;KG
798833;80006832;631041;Component 631041;10.30;KG
798834;80006832;631001;Component 631001;5.15;KG
798835;80006832;695010;Component 695010;3.09;KG
798836;80006832;634697;Component 634697;1.02;KG
798837;80006832;645697;Component 645697;0.20;KG
798838;80006841;610262;Component 610262;326.40;KG
798839;80006841;99002050;Component 99002050;218.28;L
798840;80006841;695157;Component 695157;173.40;KG
798841;80006841;695158;Component 695158;51.00;KG
798842;80006841;660247;Component 660247;122.40;KG
798843;80006841;695033;Component 695033;20.40;KG
798844;80006841;60005890;Component 60005890;11.22;KG
798845;80006841;610210;Component 610210;20.40;KG
798846;80006841;695034;Component 695034;6.73;KG
798847;80006841;619084;Component 619084;5.10;KG
798848;80006841;602173;Component 602173;2.44;KG
798849;80006841;612041;Component 612041;2.24;KG
798850;80006841;608631;Component 608631;1.53;KG
798851;80006841;605444;Component 605444;0.81;KG
798852;80006841;60005780;Component 60005780;6.63;KG
798853;80006841;60005893;Component 60005893;51.00;KG
798854;80006842;610262;Component 610262;357.00;KG
798855;80006842;99002050;Component 99002050;198.18;L
798856;80006842;695157;Component 695157;168.30;KG
798857;80006842;695158;Component 695158;56.10;KG
798858;80006842;660247;Component 660247;153.00;KG
798859;80006842;695033;Component 695033;20.40;KG
798860;80006842;60005892;Component 60005892;10.20;KG
798861;80006842;610210;Component 610210;30.60;KG
798862;80006842;695034;Component 695034;7.14;KG
798863;80006842;619084;Component 619084;7.65;KG
798864;80006842;602173;Component 602173;2.44;KG
798865;80006842;612041;Component 612041;2.04;KG
798866;80006842;608631;Component 608631;1.53;KG
798867;80006842;605444;Component 605444;0.81;KG
798868;80006842;60005894;Component 60005894;2.04;KG
798869;80006842;60005897;Component 60005897;0.51;KG
798870;80006842;60005895;Component 60005895;2.04;KG
798871;80006843;610262;Component 610262;357.00;KG
798872;80006843;99002050;Component 99002050;187.47;L
798873;80006843;695157;Component 695157;173.40;KG
798874;80006843;695158;Component 695158;51.00;KG
798875;80006843;660247;Component 660247;153.00;KG
798876;80006843;695033;Component 695033;20.40;KG
798877;80006843;60005891;Component 60005891;10.20;KG
798878;80006843;610210;Component 610210;30.60;KG
798879;80006843;695034;Component 695034;6.63;KG
798880;80006843;619084;Component 619084;7.65;KG
798881;80006843;602173;Component 602173;2.44;KG
798882;80006843;612041;Component 612041;2.04;KG
798883;80006843;608631;Component 608631;1.53;KG
798884;80006843;605444;Component 605444;0.81;KG
798885;80006843;60005896;Component 60005896;12.75;KG
798886;80006843;638608;Component 638608;3.06;KG
798887;80006860;648696;Component 648696;418.20;KG
798888;80006860;633630;Component 633630;183.60;KG
798889;80006860;633371;Component 633371;153.00;KG
798890;80006860;638645;Component 638645;81.60;KG
798891;80006860;60005871;Component 60005871;71.40;KG
798892;80006860;695154;Component 695154;71.40;KG
798893;80006860;607266;Component 607266;20.40;KG
798894;80006860;631041;Component 631041;20.60;KG
798895;80006861;648696;Component 648696;394.74;KG
798896;80006861;633630;Component 633630;183.60;KG
798897;80006861;633371;Component 633371;153.00;KG
798898;80006861;638645;Component 638645;81.60;KG
798899;80006861;60005871;Component 60005871;71.40;KG
798900;80006861;695154;Component 695154;71.40;KG
798901;80006861;607266;Component 607266;20.40;KG
798902;80006861;631041;Component 631041;20.60;KG
798903;80006861;695141;Component 695141;8.24;KG
798904;80006861;60005903;Component 60005903;5.10;KG
798905;80006861;695108;Component 695108;5.10;KG
798906;80006861;695099;Component 695099;5.10;KG
798907;80006862;648696;Component 648696;384.23;KG
798908;80006862;633630;Component 633630;183.60;KG
798909;80006862;633371;Component 633371;153.00;KG
798910;80006862;638645;Component 638645;81.60;KG
798911;80006862;60005871;Component 60005871;71.40;KG
798912;80006862;695154;Component 695154;71.40;KG
798913;80006862;607266;Component 607266;20.40;KG
798914;80006862;631041;Component 631041;20.60;KG
798915;80006862;695100;Component 695100;20.80;KG
798916;80006862;695122;Component 695122;12.36;KG
798917;80006862;695101;Component 695101;1.04;KG
798918;80006862;60005861;Component 60005861;0.31;KG
798919;80006863;648696;Component 648696;412.08;KG
798920;80006863;633630;Component 633630;183.60;KG
798921;80006863;633371;Component 633371;153.00;KG
798922;80006863;638645;Component 638645;81.60;KG
